Date,Open,High,Low,Close,Adj Close,Volume
9/24/2018,6704.77,6713.56,6580.9,6595.41,6595.41,4177310000
9/25/2018,6603.64,6603.64,6381.86,6446.47,6446.47,4726180000
9/26/2018,6452.79,6585.91,6397.89,6495,6495,4437300000
9/27/2018,6495.29,6712.1,6464.95,6676.75,6676.75,4606810000
9/28/2018,6678.75,6785.03,6598.32,6644.13,6644.13,5014430000
9/29/2018,6643.1,6643.1,6511.65,6601.96,6601.96,4363690000
9/30/2018,6604.71,6643.78,6566.54,6625.56,6625.56,4002280000
10/1/2018,6619.85,6653.3,6549.08,6589.62,6589.62,4000970000
10/2/2018,6593.24,6611.84,6537.9,6556.1,6556.1,3979260000
10/3/2018,6553.86,6571.46,6454.03,6502.59,6502.59,3887310000
10/4/2018,6497.91,6603.31,6497.91,6576.69,6576.69,3838410000
10/5/2018,6574.15,6623.62,6557.41,6622.48,6622.48,3671500000
10/6/2018,6622.45,6628.54,6577.8,6588.31,6588.31,3259740000
10/7/2018,6590.68,6641.49,6557.04,6602.95,6602.95,3306630000
10/8/2018,6600.19,6675.06,6576.04,6652.23,6652.23,3979460000
10/9/2018,6653.08,6661.41,6606.94,6642.64,6642.64,3580810000
10/10/2018,6640.29,6640.29,6538.96,6585.53,6585.53,3787650000
10/11/2018,6586.74,6586.74,6243.74,6256.24,6256.24,5181640000
10/12/2018,6239.25,6328.5,6236.47,6274.58,6274.58,3783500000
10/13/2018,6278.08,6308.51,6259.81,6285.99,6285.99,3064030000
10/14/2018,6288.49,6363.21,6280.15,6290.93,6290.93,3085320000
10/15/2018,6292.64,6965.06,6258.68,6596.54,6596.54,7370770000
10/16/2018,6601.41,6673.59,6571.37,6596.11,6596.11,4074800000
10/17/2018,6590.52,6601.21,6517.45,6544.43,6544.43,4088420000
10/18/2018,6542.33,6567.54,6450.04,6476.71,6476.71,3924080000
10/19/2018,6478.07,6493.68,6445.31,6465.41,6465.41,3578870000
10/20/2018,6460.92,6497.72,6449,6489.19,6489.19,3379130000
10/21/2018,6490.09,6556.38,6476,6482.35,6482.35,3253610000
10/22/2018,6486.05,6543.8,6462.98,6487.16,6487.16,3672860000
10/23/2018,6472.36,6506.01,6451.27,6475.74,6475.74,3716150000
10/24/2018,6478.89,6521.99,6468.86,6495.84,6495.84,3424670000
10/25/2018,6484.65,6504.65,6447.03,6476.29,6476.29,3230550000
10/26/2018,6468.44,6498.29,6449.61,6474.75,6474.75,3306050000
10/27/2018,6480.84,6507.41,6453.53,6480.38,6480.38,3393250000
10/28/2018,6482.66,6502.28,6447.91,6486.39,6486.39,3445190000
10/29/2018,6492.35,6503.6,6306.99,6332.63,6332.63,4199910000
10/30/2018,6337.04,6364.99,6310.14,6334.27,6334.27,3781100000
10/31/2018,6336.99,6349.16,6316.88,6317.61,6317.61,4191240000
11/1/2018,6318.14,6547.14,6311.83,6377.78,6377.78,3789400000
11/2/2018,6378.92,6396.86,6327.38,6388.44,6388.44,4234870000
11/3/2018,6387.24,6400.07,6342.37,6361.26,6361.26,3658640000
11/4/2018,6365.47,6388.63,6294.57,6376.13,6376.13,4390020000
11/5/2018,6363.62,6480.59,6363.62,6419.66,6419.66,4174800000
11/6/2018,6433.38,6463.55,6408.16,6461.01,6461.01,4700040000
11/7/2018,6468.5,6552.16,6468.31,6530.14,6530.14,4941260000
11/8/2018,6522.27,6536.92,6438.53,6453.72,6453.72,4665260000
11/9/2018,6442.6,6456.46,6373.37,6385.62,6385.62,4346820000
11/10/2018,6386.13,6437.28,6385.31,6409.22,6409.22,3705320000
11/11/2018,6413.63,6423.25,6350.17,6411.27,6411.27,3939060000
11/12/2018,6411.76,6434.21,6360.47,6371.27,6371.27,4295770000
11/13/2018,6373.19,6395.27,6342.67,6359.49,6359.49,4503800000
11/14/2018,6351.24,6371.55,5544.09,5738.35,5738.35,7398940000
11/15/2018,5736.15,5774.82,5358.38,5648.03,5648.03,7032140000
11/16/2018,5645.32,5657.02,5498.94,5575.55,5575.55,5279320000
11/17/2018,5578.58,5578.58,5519.56,5554.33,5554.33,4303150000
11/18/2018,5559.74,5653.61,5559.74,5623.54,5623.54,4159680000
11/19/2018,5620.78,5620.78,4842.91,4871.49,4871.49,7039560000
11/20/2018,4863.93,4951.61,4272.11,4451.87,4451.87,8428290000
11/21/2018,4465.54,4675.73,4343.98,4602.17,4602.17,6120120000
11/22/2018,4611.57,4629.64,4365.64,4365.94,4365.94,4569370000
11/23/2018,4360.7,4396.42,4195.68,4347.11,4347.11,4871490000
11/24/2018,4347.69,4413.09,3795.16,3880.76,3880.76,4679500000
11/25/2018,3880.78,4120.87,3585.06,4009.97,4009.97,6825640000
11/26/2018,4015.07,4107.14,3643.92,3779.13,3779.13,6476900000
11/27/2018,3765.95,3862.96,3661.01,3820.72,3820.72,5998720000
11/28/2018,3822.47,4385.9,3822.47,4257.42,4257.42,7280280000
11/29/2018,4269,4413.02,4145.77,4278.85,4278.85,6503347767
11/30/2018,4289.09,4322.98,3942.82,4017.27,4017.27,6048016717
12/1/2018,4024.46,4309.38,3969.71,4214.67,4214.67,5375314093
12/2/2018,4200.73,4301.52,4110.98,4139.88,4139.88,5262697895
12/3/2018,4147.32,4155.98,3840.45,3894.13,3894.13,5089570994
12/4/2018,3886.29,4075.63,3832.75,3956.89,3956.89,5028069239
12/5/2018,3958.89,3969.54,3753.99,3753.99,3753.99,5302481574
12/6/2018,3754.07,3874.97,3521.1,3521.1,3521.1,5878333109
12/7/2018,3512.59,3512.59,3280.23,3419.94,3419.94,6835615448
12/8/2018,3421.91,3506.04,3350.65,3476.11,3476.11,5305024497
12/9/2018,3473.23,3685.31,3469.09,3614.23,3614.23,4947372847
12/10/2018,3612.05,3647.33,3470.14,3502.66,3502.66,5020968740
12/11/2018,3497.55,3513.19,3392.25,3424.59,3424.59,4696765188
12/12/2018,3421.46,3534.23,3413.48,3486.95,3486.95,4139364829
12/13/2018,3487.88,3489.74,3298.13,3313.68,3313.68,4343372456
12/14/2018,3311.75,3329.56,3206.54,3242.48,3242.48,4372763663
12/15/2018,3244,3275.38,3191.3,3236.76,3236.76,3551763561
12/16/2018,3236.27,3305.75,3233.82,3252.84,3252.84,3744248994
12/17/2018,3253.12,3597.92,3253.12,3545.86,3545.86,5409247918
12/18/2018,3544.76,3701.35,3487.17,3696.06,3696.06,5911325473
12/19/2018,3706.82,3949.32,3687.23,3745.95,3745.95,6810689119
12/20/2018,3742.2,4191.23,3728.97,4134.44,4134.44,8927129279
12/21/2018,4133.7,4198.43,3850.95,3896.54,3896.54,7206015706
12/22/2018,3898.08,4014.18,3855.74,4014.18,4014.18,5605823233
12/23/2018,4020.99,4085.72,3976.41,3998.98,3998.98,6151275490
12/24/2018,4000.33,4271.79,4000.33,4078.6,4078.6,7240968501
12/25/2018,4081.03,4089.56,3760.02,3815.49,3815.49,6158207293
12/26/2018,3819.67,3893.36,3769.86,3857.3,3857.3,5326547918
12/27/2018,3854.69,3874.42,3645.45,3654.83,3654.83,5130222366
12/28/2018,3653.13,3956.14,3642.63,3923.92,3923.92,5631554348
12/29/2018,3932.49,3963.76,3820.41,3820.41,3820.41,4991655917
12/30/2018,3822.38,3901.91,3797.22,3865.95,3865.95,4770578575
12/31/2018,3866.84,3868.74,3725.87,3742.7,3742.7,4661840806
1/1/2019,3746.71,3850.91,3707.23,3843.52,3843.52,4324200990
1/2/2019,3849.22,3947.98,3817.41,3943.41,3943.41,5244856836
1/3/2019,3931.05,3935.69,3826.22,3836.74,3836.74,4530215219
1/4/2019,3832.04,3865.93,3783.85,3857.72,3857.72,4847965467
1/5/2019,3851.97,3904.9,3836.9,3845.19,3845.19,5137609824
1/6/2019,3836.52,4093.3,3826.51,4076.63,4076.63,5597027440
1/7/2019,4078.58,4092.61,4020.89,4025.25,4025.25,5228625637
1/8/2019,4028.47,4109.02,3996.96,4030.85,4030.85,5306593305
1/9/2019,4031.55,4068.4,4022.66,4035.3,4035.3,5115905225
1/10/2019,4034.41,4064.07,3659.17,3678.92,3678.92,6874143796
1/11/2019,3674.02,3713.88,3653.07,3687.37,3687.37,5538712865
1/12/2019,3686.97,3698.98,3653.81,3661.3,3661.3,4778170883
1/13/2019,3658.87,3674.76,3544.93,3552.95,3552.95,4681302466
1/14/2019,3557.31,3727.84,3552.29,3706.05,3706.05,5651384490
1/15/2019,3704.22,3720.15,3619.95,3630.68,3630.68,5537192302
1/16/2019,3631.51,3685.78,3624.67,3655.01,3655.01,5394457145
1/17/2019,3651.87,3680.14,3621.96,3678.56,3678.56,5464420383
1/18/2019,3677.99,3682.52,3637.08,3657.84,3657.84,5002961727
1/19/2019,3652.38,3758.53,3652.38,3728.57,3728.57,5955691380
1/20/2019,3725.45,3743.39,3583.02,3601.01,3601.01,5582489560
1/21/2019,3600.37,3608.84,3558.54,3576.03,3576.03,5004347059
1/22/2019,3575.08,3620.75,3539.72,3604.58,3604.58,5313623556
1/23/2019,3605.56,3623.07,3565.31,3585.12,3585.12,5433755649
1/24/2019,3584.5,3616.09,3569.09,3600.87,3600.87,5262869046
1/25/2019,3607.39,3612.93,3575.6,3599.77,3599.77,5265847539
1/26/2019,3599.72,3654.93,3593.35,3602.46,3602.46,5098183235
1/27/2019,3604.69,3612.67,3567.25,3583.97,3583.97,5570752966
1/28/2019,3584.28,3586.75,3439.23,3470.45,3470.45,6908930483
1/29/2019,3468.87,3476.07,3400.82,3448.12,3448.12,5897159493
1/30/2019,3443.9,3495.17,3429.39,3486.18,3486.18,5955112627
1/31/2019,3485.41,3504.8,3447.92,3457.79,3457.79,5831198271
2/1/2019,3460.55,3501.95,3431.59,3487.95,3487.95,5422926707
2/2/2019,3484.63,3523.29,3467.57,3521.06,3521.06,5071623601
2/3/2019,3516.14,3521.39,3447.92,3464.01,3464.01,5043937584
2/4/2019,3467.21,3476.22,3442.59,3459.15,3459.15,5332718886
2/5/2019,3454.95,3478.15,3451.94,3466.36,3466.36,5227549545
2/6/2019,3469.09,3469.09,3398.57,3413.77,3413.77,5482196038
2/7/2019,3414.93,3427.95,3394.22,3399.47,3399.47,5004962683
2/8/2019,3401.38,3695.61,3391.02,3666.78,3666.78,7735623101
2/9/2019,3671.59,3679.94,3646.56,3671.2,3671.2,6158833645
2/10/2019,3673.2,3695.04,3640.98,3690.19,3690.19,6282256903
2/11/2019,3695.61,3695.61,3642.29,3648.43,3648.43,6277056434
2/12/2019,3642.75,3668.59,3618.56,3653.53,3653.53,6480384532
2/13/2019,3653.6,3669.75,3617.25,3632.07,3632.07,6438903823
2/14/2019,3631.17,3646.26,3607.7,3616.88,3616.88,6271044418
2/15/2019,3617.37,3647.8,3608.21,3620.81,3620.81,6091952231
2/16/2019,3615.27,3652.84,3615.27,3629.79,3629.79,5934744052
2/17/2019,3633.36,3680.54,3619.18,3673.84,3673.84,7039512503
2/18/2019,3671.37,3936.67,3669.98,3915.71,3915.71,9908216640
2/19/2019,3911.66,4010.88,3908.15,3947.09,3947.09,9933626655
2/20/2019,3946.69,4000.49,3926.25,3999.82,3999.82,8693373948
2/21/2019,4000.26,4010.01,3940.11,3954.12,3954.12,7775128102
2/22/2019,3952.41,4006.54,3950.82,4005.53,4005.53,7826525254
2/23/2019,3998.92,4166.29,3968.73,4142.53,4142.53,8922258316
2/24/2019,4145.46,4210.64,3793.71,3810.43,3810.43,10794227451
2/25/2019,3807,3913.71,3807,3882.7,3882.7,9318796067
2/26/2019,3878.7,3891.58,3837.99,3854.36,3854.36,7931218996
2/27/2019,3857.48,3888.8,3787.06,3851.05,3851.05,8301309684
2/28/2019,3848.26,3906.06,3845.82,3854.79,3854.79,8399767798
3/1/2019,3853.76,3907.8,3851.69,3859.58,3859.58,7661247975
3/2/2019,3855.32,3874.61,3832.13,3864.42,3864.42,7578786076
3/3/2019,3862.27,3875.48,3836.91,3847.18,3847.18,7253558152
3/4/2019,3845.09,3867.38,3733.75,3761.56,3761.56,9029175788
3/5/2019,3759.83,3903.92,3745.18,3896.38,3896.38,10174126415
3/6/2019,3897.08,3919.51,3871.46,3903.94,3903.94,9175291529
3/7/2019,3903.38,3939.37,3894.11,3911.48,3911.48,9584165519
3/8/2019,3913.23,3950.43,3875.23,3901.13,3901.13,10638638944
3/9/2019,3894.55,3987.24,3892.39,3963.31,3963.31,10796103518
3/10/2019,3966.17,3966.17,3924.38,3951.6,3951.6,9713267607
3/11/2019,3953.74,3966.38,3889.24,3905.23,3905.23,10125901903
3/12/2019,3903.76,3926.89,3863.56,3909.16,3909.16,9809887079
3/13/2019,3913.05,3926.6,3891.9,3906.72,3906.72,9469184841
3/14/2019,3905.58,3946.5,3901.3,3924.37,3924.37,10480789570
3/15/2019,3926.66,3968.54,3914.02,3960.91,3960.91,9394210605
3/16/2019,3963.9,4077.04,3961.66,4048.73,4048.73,9856166973
3/17/2019,4047.72,4054.12,4006.41,4025.23,4025.23,8221625400
3/18/2019,4029.97,4071.56,4009.12,4032.51,4032.51,9646954186
3/19/2019,4032.69,4082.22,4023.81,4071.19,4071.19,9344919956
3/20/2019,4070.79,4089.46,4031.11,4087.48,4087.48,10175916388
3/21/2019,4083.95,4097.36,4005.15,4029.33,4029.33,10831212662
3/22/2019,4028.51,4053.91,4021.54,4023.97,4023.97,9252935969
3/23/2019,4022.71,4049.88,4015.96,4035.83,4035.83,9578850549
3/24/2019,4035.16,4040.7,4006.19,4022.17,4022.17,9144851065
